",customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate"
"27810,brasilia,DF,2017-12-01 11:50:46,2017-12-01 12:31:33,2017-12-04 21:23:00,2017-12-17 15:16:54,2017-12-28,4,,,2017-12-18 00:00:00,2017-12-18 20:18:30,2017-12-08 12:12:40,85.0,21.43,54.0,851.0,1.0,3100.0,1,credit_card,1,106.43,sao paulo,SP,housewares,Home & Garden,32760.0,27,16,13,OnTime/Early,OnTime/Early,Slow,Neutral,Fast"
"49881,fortaleza,CE,2017-05-04 19:13:41,2017-05-04 19:25:14,2017-05-05 14:22:10,2017-05-29 09:58:04,2017-06-20,5,,,2017-05-30 00:00:00,2017-05-30 23:33:43,2017-05-12 19:25:14,64.98,24.94,57.0,273.0,2.0,300.0,1,credit_card,6,89.92,sao caetano do sul,SP,toys,Entertainment,6900.0,47,25,24,OnTime/Early,OnTime/Early,Very Slow,Slow,Neutral"
"10525,sao paulo,SP,2018-07-23 15:08:01,2018-07-23 16:04:35,2018-07-25 13:54:00,2018-08-03 16:41:40,2018-08-09,5,Apaixonada...,""Amei o produto, ficou lindo no quarto da minha filha de 14 anos, ela está apaixonada pelos nichos. Chegou bem antes do prazo...Parabéns pela rapidez.Produto de ótima qualidade. Super recomendo."",2018-08-04 00:00:00,2018-08-07 11:19:38,2018-07-25 16:00:07,74.99,30.33,45.0,353.0,1.0,7500.0,1,credit_card,6,105.32,mesquita,RJ,furniture_living_room,Furniture,30866.0,17,11,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"88692,sao paulo,SP,2017-05-15 15:20:49,2017-05-16 03:35:18,2017-05-26 11:17:57,2017-06-01 10:10:17,2017-06-02,3,,""O produto veio sem nota fiscal, tive que solicitar pelo telefone."",2017-06-02 00:00:00,2017-06-05 12:21:20,2017-05-22 03:35:18,447.0,19.84,57.0,2212.0,4.0,5150.0,1,boleto,1,466.84,itajobi,SP,small_appliances,Electronics,39200.0,18,17,6,Late,OnTime/Early,Neutral,Neutral,Very Fast"
"18614,sao paulo,SP,2018-01-31 14:00:36,2018-01-31 14:15:23,2018-01-31 22:59:52,2018-02-05 23:09:14,2018-02-23,3,,""Foi entregue antes no prazo, mas comprei 2 produtos da mesma distribuidora, cobraram 2 fretes e entregaram em dias diferentes."",2018-02-16 00:00:00,2018-02-19 16:14:53,2018-02-07 14:15:23,135.0,13.97,47.0,858.0,1.0,1600.0,1,credit_card,3,148.97,sao joaquim da barra,SP,sports_leisure,Entertainment,31500.0,23,5,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"15454,bauru,SP,2018-01-30 11:00:36,2018-01-30 11:15:47,2018-02-01 17:08:46,2018-02-02 18:08:48,2018-02-15,4,,,2018-02-03 00:00:00,2018-02-05 10:28:37,2018-02-05 11:15:47,69.9,13.92,57.0,1176.0,1.0,2200.0,1,credit_card,1,7.64,jau,SP,sports_leisure,Entertainment,1936.0,16,3,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"10770,santo andre,SP,2017-09-02 18:11:58,2017-09-05 14:04:20,2017-09-11 19:49:59,2017-09-12 21:57:41,2017-09-26,5,,Atenciosos no atendimento,2017-09-13 00:00:00,2017-09-14 03:45:47,2017-09-21 14:04:20,199.9,14.79,58.0,901.0,1.0,2500.0,1,credit_card,5,214.69,guaruja,SP,auto,Electronics,14000.0,24,10,1,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast"
"99754,rio de janeiro,RJ,2018-06-07 12:16:23,2018-06-07 12:37:47,2018-06-11 14:56:00,2018-06-18 22:33:09,2018-07-25,1,Decepção!,""Fiz essa comora p um controle de smart tv conforme pedido, vcd encaminharam um outro controle q nao tem a opção da smart tv. Sendo assim inútil a compra!!!"",2018-06-19 00:00:00,2018-06-22 01:53:12,2018-06-15 12:30:31,14.89,17.06,57.0,410.0,2.0,100.0,1,credit_card,2,31.95,brasilia,DF,electronics,Electronics,5760.0,48,11,7,OnTime/Early,OnTime/Early,Very Slow,Fast,Very Fast"
"24293,salvador,BA,2018-03-13 15:24:32,2018-03-13 15:35:36,2018-03-15 23:07:58,2018-03-16 23:32:59,2018-04-16,3,,Apenas não recebi emails de confirmação de compra nem andamento do pedido. Nem da stark e nem da loja.,2018-03-17 00:00:00,2018-03-20 18:24:31,2018-03-28 15:35:36,59.99,18.35,41.0,1050.0,2.0,850.0,2,voucher,1,50.0,itatiba,SP,baby,Fashion,3480.0,34,3,1,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast"
"42338,mage,RJ,2017-12-23 16:29:20,2017-12-23 16:36:28,2017-12-26 23:29:08,2018-01-09 21:54:58,2018-02-07,5,,,2018-01-10 00:00:00,2018-01-10 21:58:44,2018-01-08 16:36:28,109.9,20.26,56.0,487.0,1.0,1200.0,1,credit_card,10,130.16,belo horizonte,MG,bed_bath_table,Furniture,35200.0,46,17,14,OnTime/Early,OnTime/Early,Very Slow,Neutral,Fast"
"80356,tres marias,MG,2018-01-17 14:21:20,2018-01-17 14:30:02,2018-01-18 20:03:30,2018-03-10 13:51:45,2018-02-14,4,,""gostei muito da mercadoria, os vendedores são eselelente "",2018-02-16 00:00:00,2018-02-22 12:14:54,2018-01-23 14:30:02,79.9,16.32,50.0,551.0,2.0,2200.0,1,credit_card,2,96.22,sao paulo,SP,perfumery,Beauty & Health,4725.0,28,52,51,OnTime/Early,Late,Slow,Very Slow,Very Slow"
"52888,marco,CE,2018-01-23 16:09:34,2018-01-23 16:31:33,2018-01-24 17:26:39,2018-02-02 20:54:31,2018-02-26,2,,""Não consigo montar, os parafusos são frouxos "",2018-02-03 00:00:00,2018-02-04 09:22:29,2018-01-29 16:31:33,139.4,46.57,52.0,791.0,6.0,5200.0,1,credit_card,5,371.94,sao paulo,SP,cool_stuff,Fashion,9954.0,34,10,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"45086,itu,SP,2018-05-22 11:04:25,2018-05-22 11:37:11,2018-05-23 12:51:00,2018-06-02 15:51:22,2018-06-06,4,,,2018-06-03 00:00:00,2018-06-03 21:37:30,2018-05-28 11:30:40,29.99,14.44,42.0,319.0,1.0,350.0,1,credit_card,3,44.43,ibitinga,SP,bed_bath_table,Furniture,5550.0,15,11,10,OnTime/Early,OnTime/Early,Fast,Fast,Fast"
"110851,ferraz de vasconcelos,SP,2018-03-07 20:01:02,2018-03-07 20:10:27,2018-03-09 00:46:31,2018-03-14 23:51:56,2018-03-23,5,,,2018-03-15 00:00:00,2018-03-17 12:55:58,2018-03-13 20:10:27,34.99,18.43,32.0,1908.0,1.0,3863.0,1,credit_card,1,53.42,assis,SP,costruction_tools_garden,Home & Garden,7220.0,16,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"3697,jaragua do sul,SC,2018-03-16 11:19:46,2018-03-16 11:30:46,2018-03-19 21:04:40,2018-03-27 22:38:43,2018-04-09,4,,Na descrição do produto a base do pendente era cobre e veio com a base preta. ,2018-03-28 00:00:00,2018-03-29 16:16:27,2018-03-22 11:30:42,75.0,26.61,47.0,610.0,1.0,2550.0,1,credit_card,2,609.66,sao paulo,SP,furniture_decor,Furniture,31500.0,24,11,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"78015,rio branco,MT,2017-11-24 14:06:34,2017-11-24 16:14:48,2017-11-25 12:37:52,2017-12-05 23:04:37,2017-12-26,5,,,2017-12-06 00:00:00,2017-12-11 01:04:52,2017-11-30 16:14:48,14.9,16.79,60.0,400.0,1.0,150.0,1,credit_card,3,31.69,santos,SP,health_beauty,Beauty & Health,10560.0,32,11,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"100509,belo horizonte,MG,2017-07-29 10:19:06,2017-07-29 10:30:17,2017-07-31 18:33:30,2017-08-08 15:25:14,2017-08-22,5,,,2017-08-05 00:00:00,2017-08-08 00:14:07,2017-08-03 10:30:17,71.99,15.25,53.0,295.0,3.0,1100.0,1,credit_card,4,87.24,ibitinga,SP,pet_shop,Home & Garden,10000.0,24,10,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"37143,manaus,AM,2017-02-06 17:06:53,2017-02-06 17:22:07,2017-02-13 14:53:42,2017-02-17 21:37:42,2017-03-27,5,,Recomendo para outros,2017-02-19 00:00:00,2017-02-20 22:27:56,2017-02-14 17:06:53,129.9,35.53,54.0,289.0,1.0,2000.0,1,credit_card,3,165.43,piracicaba,SP,bed_bath_table,Furniture,10098.0,49,11,4,OnTime/Early,OnTime/Early,Very Slow,Fast,Very Fast"
"101995,recife,PE,2018-03-31 06:58:27,2018-03-31 07:47:28,2018-04-02 21:27:56,2018-04-10 16:32:34,2018-04-19,5,,,2018-04-11 00:00:00,2018-04-12 10:20:13,2018-04-05 07:47:28,249.99,24.25,60.0,505.0,5.0,300.0,1,credit_card,5,274.24,juiz de fora,MG,pet_shop,Home & Garden,6561.0,19,10,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"817,sao paulo,SP,2017-09-22 17:41:49,2017-09-22 22:50:12,2017-10-02 19:57:42,2017-10-13 14:33:15,2017-10-16,4,,,2017-10-14 00:00:00,2017-10-16 14:44:35,2017-10-03 22:50:12,99.98,21.35,26.0,945.0,1.0,12700.0,1,credit_card,10,727.98,itaquaquecetuba,SP,office_furniture,Furniture,69300.0,24,21,11,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast"
"59801,sao sebastiao da grama,SP,2017-11-13 10:18:35,2017-11-15 02:50:30,2017-11-16 21:46:49,2017-11-30 21:12:34,2017-12-01,2,,""Entrega no prazo, o produto é bom, porem a embalagem durante o tranposte foi toda amassada com avarias... melhorar o serviço de entrega."",2017-12-07 00:00:00,2017-12-07 10:20:34,2017-11-21 02:50:30,25.9,11.85,38.0,326.0,2.0,150.0,1,boleto,1,37.75,ribeirao preto,SP,computers_accessories,Electronics,4290.0,18,17,14,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast"
"88850,rio das ostras,RJ,2017-11-20 18:06:18,2017-11-22 02:59:36,2017-11-24 16:28:37,2017-12-07 01:09:34,2017-12-14,5,,,2017-12-08 00:00:00,2017-12-08 10:27:03,2017-11-28 02:59:36,79.0,17.8,52.0,211.0,2.0,7000.0,1,boleto,1,96.8,campo limpo paulista,SP,stationery,Books & Stationery,36000.0,24,17,13,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast"
"35598,barra mansa,RJ,2018-08-01 22:38:34,2018-08-01 22:50:19,2018-08-02 13:38:00,2018-08-07 17:12:08,2018-08-16,5,,,2018-08-08 00:00:00,2018-08-09 01:48:51,2018-08-05 22:50:19,64.0,19.64,55.0,556.0,1.0,675.0,1,credit_card,8,83.64,ibitinga,SP,bed_bath_table,Furniture,25200.0,15,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast"
"13792,guadalupe,PI,2017-05-03 21:09:15,2017-05-03 21:22:28,2017-05-09 16:07:57,2017-05-23 10:47:57,2017-06-07,4,,produto exelente recomedo sim,2017-05-24 00:00:00,2017-05-27 01:12:37,2017-05-09 21:22:28,74.9,35.14,19.0,734.0,1.0,2500.0,2,voucher,1,100.0,votuporanga,SP,auto,Electronics,25920.0,35,20,14,OnTime/Early,OnTime/Early,Slow,Neutral,Fast"
"64411,serra,ES,2017-11-03 10:57:36,2017-11-03 11:10:56,2017-11-06 21:15:34,2017-11-16 13:58:45,2017-11-24,1,,""Paguei por dois produtos.."
Só entregaram um
"Vou recorrer na justiça "",2017-11-17 00:00:00,2017-11-17 16:29:44,2017-11-09 11:10:26,29.0,7.05,55.0,167.0,3.0,200.0,1,credit_card,2,72.1,sao paulo,SP,watches_gifts,Electronics,352.0,21,13,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"47963,goiania,GO,2017-07-12 10:16:54,2017-07-13 12:25:10,2017-07-14 15:14:59,2017-07-26 19:23:54,2017-08-09,5,,""gostei muito, chegou no prozo certo,perfeito."",2017-07-27 00:00:00,2017-08-03 11:07:54,2017-07-19 12:25:10,129.89,21.4,59.0,1220.0,2.0,2200.0,1,credit_card,2,151.29,laranjal paulista,SP,toys,Entertainment,43706.0,28,14,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"100544,rio de janeiro,RJ,2017-08-07 00:28:26,2017-08-07 01:23:51,2017-08-09 17:58:28,2017-08-10 20:38:07,2017-08-29,5,,,2017-08-11 00:00:00,2017-08-14 09:50:04,2017-08-11 01:23:51,110.0,20.26,52.0,625.0,8.0,2200.0,1,credit_card,1,130.26,belo horizonte,MG,pet_shop,Home & Garden,40000.0,22,3,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"32129,sao paulo,SP,2018-03-27 15:08:32,2018-03-29 07:35:11,2018-04-04 21:34:31,2018-04-06 20:48:51,2018-04-11,3,,,2018-04-07 00:00:00,2018-04-08 00:37:34,2018-04-06 07:35:11,209.99,14.37,57.0,1903.0,1.0,12050.0,1,credit_card,10,224.36,sao paulo,SP,housewares,Home & Garden,72000.0,15,10,2,OnTime/Early,OnTime/Early,Fast,Fast,Very Fast"
"72252,irati,PR,2018-02-21 13:51:14,2018-02-21 14:30:38,2018-02-23 17:28:55,2018-03-07 21:54:37,2018-03-19,3,,,2018-03-08 00:00:00,2018-03-09 12:14:18,2018-02-27 14:30:38,46.33,15.1,40.0,409.0,1.0,1110.0,1,credit_card,3,61.43,sao paulo,SP,health_beauty,Beauty & Health,3762.0,26,14,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"25123,angatuba,SP,2017-01-27 17:31:45,2017-01-28 05:31:36,2017-01-31 06:43:58,2017-02-06 11:42:34,2017-03-27,5,,,2017-02-07 00:00:00,2017-02-09 20:10:57,2017-01-31 17:31:45,45.0,50.0,39.0,609.0,1.0,550.0,1,credit_card,9,95.0,jaragua do sul,SC,baby,Fashion,12160.0,59,10,6,OnTime/Early,OnTime/Early,Very Slow,Fast,Very Fast"
"21002,parnaiba,PI,2018-01-29 18:44:20,2018-01-29 18:55:21,2018-02-05 23:41:36,2018-02-07 20:09:18,2018-03-01,5,,,2018-02-08 00:00:00,2018-02-10 23:12:01,2018-02-02 18:55:21,209.0,45.31,48.0,1059.0,5.0,483.0,1,credit_card,7,508.62,belo horizonte,MG,sports_leisure,Entertainment,5796.0,31,9,2,Late,OnTime/Early,Slow,Fast,Very Fast"
"47392,santa albertina,SP,2017-09-24 23:32:52,2017-09-25 23:49:16,2017-09-26 16:46:36,2017-09-29 22:13:30,2017-10-17,5,,,2017-09-30 00:00:00,2017-10-02 01:02:44,2017-10-01 23:49:16,89.9,12.13,49.0,1156.0,1.0,600.0,1,credit_card,2,102.03,maua,SP,toys,Entertainment,2040.0,23,5,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"86472,juiz de fora,MG,2018-05-01 23:20:36,2018-05-01 23:36:20,2018-05-02 15:36:00,2018-05-10 18:48:33,2018-05-22,5,,,2018-05-11 00:00:00,2018-05-15 11:45:05,2018-05-07 23:35:50,12.49,13.47,40.0,207.0,4.0,150.0,1,credit_card,1,25.96,uberlandia,MG,garden_tools,Furniture,352.0,21,9,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast"
"50708,utinga,BA,2018-08-10 07:24:55,2018-08-10 08:04:44,2018-08-10 11:07:00,2018-08-23 17:28:20,2018-09-04,4,,,2018-08-24 00:00:00,2018-08-26 12:05:50,2018-08-14 08:04:44,85.99,27.55,52.0,847.0,3.0,1200.0,1,credit_card,2,113.54,sao paulo,SP,cool_stuff,Fashion,15750.0,25,13,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"55747,maranguape,CE,2018-07-13 13:23:17,2018-07-17 04:31:43,2018-07-17 14:13:00,2018-07-24 15:48:56,2018-08-07,5,,,2018-07-25 00:00:00,2018-07-25 19:41:51,2018-07-19 04:31:43,179.9,17.45,57.0,918.0,1.0,625.0,1,boleto,1,197.35,recife,PE,computers_accessories,Electronics,4600.0,25,11,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast"
"81240,sao paulo,SP,2018-04-16 14:39:27,2018-04-16 15:15:37,2018-04-17 17:05:29,2018-04-19 01:54:37,2018-04-30,5,,,2018-04-20 00:00:00,2018-04-22 17:57:42,2018-04-20 15:15:37,139.0,7.84,33.0,340.0,1.0,563.0,1,credit_card,7,146.84,santo andre,SP,perfumery,Beauty & Health,3360.0,14,3,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast"
"48104,brasilia,DF,2017-02-10 12:10:40,2017-02-11 02:43:05,2017-02-13 10:43:41,2017-02-22 11:09:06,2017-03-17,5,,O produto é ótimo meu sobrinho adorou. Todas as ferramentas são funcionais e a bancada da altura certa . Vale a pena.,2017-02-23 00:00:00,2017-02-26 01:06:13,2017-02-14 12:10:40,128.9,25.64,56.0,809.0,1.0,3110.0,1,boleto,1,154.54,joinville,SC,toys,Entertainment,34056.0,35,12,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast"
"54681,belo horizonte,MG,2018-08-06 08:44:24,2018-08-06 09:04:29,2018-08-06 15:29:00,2018-08-14 10:10:51,2018-08-15,3,,Infelizmente o cartucho não deu na impressora canon mg3510,2018-08-15 00:00:00,2018-08-15 13:55:56,2018-08-08 09:04:29,135.0,17.88,56.0,195.0,1.0,200.0,1,credit_card,2,152.88,porto alegre,RS,computers_accessories,Electronics,3600.0,9,8,8,OnTime/Early,OnTime/Early,Fast,Fast,Fast"
"43636,niteroi,RJ,2018-07-25 13:38:31,2018-07-25 13:50:20,2018-07-26 13:23:00,2018-07-30 18:15:34,2018-08-09,5,Nota 10,Recomendo para todos muito boa ,2018-07-31 00:00:00,2018-07-31 21:43:41,2018-07-27 13:50:20,169.9,33.67,59.0,266.0,1.0,3975.0,1,credit_card,2,203.57,sao paulo,SP,bed_bath_table,Furniture,23736.0,15,5,4,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast"
"18859,sao paulo,SP,2018-01-29 11:46:28,2018-01-29 12:11:26,2018-01-30 19:03:01,2018-02-04 13:18:23,2018-02-20,5,,""Produtos de ótima qualidade ,entregues no prazo!satisfeito !!!!!"",2018-02-05 00:00:00,2018-02-05 16:21:10,2018-02-02 12:11:26,104.0,13.75,46.0,728.0,1.0,1100.0,1,credit_card,1,117.75,guara,SP,sports_leisure,Entertainment,13068.0,22,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"13330,brasilia de minas,MG,2018-08-15 10:59:53,2018-08-16 03:26:01,2018-08-16 14:10:00,2018-08-21 16:03:31,2018-08-30,5,RECOMENDO,Muito boa!!,2018-08-22 00:00:00,2018-08-23 11:19:57,2018-08-20 03:25:31,16.9,18.23,58.0,300.0,3.0,88.0,1,boleto,1,35.13,bebedouro,SP,auto,Electronics,3465.0,15,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast"
"79887,rio de janeiro,RJ,2017-09-13 11:34:35,2017-09-16 09:05:33,2017-09-18 18:20:00,2017-09-26 16:11:37,2017-10-04,1,,""Depois dessa compra meu cartão foi clonado. Estou muito chateada!"
",2017-09-27 00:00:00,2017-10-01 12:40:27,2017-09-26 09:05:33,56.99,14.15,54.0,1536.0,2.0,250.0,2,voucher,1,50.0,santo andre,SP,perfumery,Beauty & Health,3360.0,21,13,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
2558,maringa,PR,2018-03-10 19:54:28,2018-03-10 20:47:40,2018-03-14 01:10:57,2018-03-26 17:28:43,2018-03-28,1,,,2018-03-27 00:00:00,2018-03-29 22:56:56,2018-03-15 20:28:18,49.0,13.47,59.0,2130.0,2.0,450.0,1,credit_card,6,62.47,curitiba,PR,furniture_decor,Furniture,8349.0,18,16,12,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
72804,curitiba,PR,2018-05-10 11:28:36,2018-05-10 11:51:48,2018-05-10 15:17:00,2018-05-16 12:53:08,2018-05-30,5,,,2018-05-17 00:00:00,2018-05-20 16:56:53,2018-05-15 11:51:48,60.0,19.39,22.0,488.0,2.0,300.0,1,credit_card,8,238.17,ribeirao preto,SP,health_beauty,Beauty & Health,15884.0,20,6,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
74988,ribeirao preto,SP,2017-03-13 15:49:14,2017-03-13 15:49:14,2017-03-14 14:56:41,2017-03-21 08:53:37,2017-03-31,2,,Comprei 2 itens do mesmo produto e tive que pagar 2 fretes... Acho uma sacanagem isso, e também chegou 1 produto e o outro ainda não"",2017-03-22 00:00:00,2017-03-23 15:21:09,2017-03-20 15:49:14,15.75,10.96,51.0,951.0,1.0,178.0,1,credit_card,2,53.42,sao jose do rio preto,SP,health_beauty,Beauty & Health,3366.0,18,8,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast"
"56139,atibaia,SP,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21,1,Muito Ruim,""Comprei 6 cartuchos, recebi apenas 4 unidades após o prazo de entrega, e ate hoje estou tentando entrar em contato para uma solução, mas sem sucesso. "",2018-08-24 00:00:00,2018-08-27 12:17:01,2018-08-15 03:30:22,65.0,13.8,47.0,493.0,1.0,245.0,1,boleto,1,472.8,maringa,PR,computers_accessories,Electronics,3724.0,14,16,6,Late,Late,Fast,Neutral,Very Fast"
"30906,blumenau,SC,2017-11-22 18:23:16,2017-11-22 18:34:27,2017-11-23 21:17:36,2017-11-24 21:06:52,2017-12-04,5,,""O stark está de parabéns,comprei dia dia 22 prazo de entrega para dia 4/12/17, chegou dia 24 bem antes do prazo, estou super satisfeita com o prazo e a entrega muito bem embalada só tenho elogios."",2017-11-25 00:00:00,2017-11-25 22:22:12,2017-11-28 18:34:27,72.48,9.94,60.0,1132.0,4.0,800.0,1,credit_card,4,82.42,itajai,SP,housewares,Home & Garden,4800.0,12,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast"
"56604,ipatinga,MG,2017-08-22 22:37:13,2017-08-22 23:06:54,2017-08-24 16:13:40,2017-08-28 22:19:08,2017-09-15,5,,,2017-08-29 00:00:00,2017-09-18 20:03:22,2017-08-29 23:06:54,15.0,15.1,44.0,1428.0,2.0,250.0,2,voucher,1,25.0,sao paulo,SP,computers_accessories,Electronics,19200.0,24,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"34667,rio de janeiro,RJ,2018-05-29 02:50:57,2018-05-29 03:14:34,2018-05-29 13:44:00,2018-06-16 14:28:55,2018-07-20,4,,""Fiquei muito satisfeita com o produto e tb com a rapidez na entrega, entregaram antes da data de previsão."",2018-06-17 00:00:00,2018-06-19 02:20:17,2018-06-06 03:14:34,79.9,18.44,55.0,329.0,1.0,1825.0,1,credit_card,3,98.34,ibitinga,SP,bed_bath_table,Furniture,20944.0,52,18,18,OnTime/Early,OnTime/Early,Very Slow,Neutral,Neutral"
"79982,sao jose do rio pardo,SP,2017-07-04 19:43:44,2017-07-05 17:42:39,2017-07-07 13:55:44,2017-07-12 20:52:40,2017-07-27,5,,,2017-07-13 00:00:00,2017-07-14 10:51:19,2017-07-14 17:14:18,56.99,11.9,54.0,1536.0,2.0,250.0,1,voucher,1,68.89,santo andre,SP,perfumery,Beauty & Health,3360.0,23,8,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast"
"109978,ribeirao preto,SP,2017-09-06 07:52:36,2017-09-07 02:50:36,2017-09-08 16:03:14,2017-09-15 18:49:53,2017-09-25,5,,""Entrega no prazo."
Produto bem embalado e de qualidade. 
"Muito satisfeita. "",2017-09-16 00:00:00,2017-09-18 20:12:41,2017-09-13 02:50:36,27.92,12.69,37.0,1080.0,3.0,500.0,1,boleto,1,40.61,capivari,SP,books_general_interest,Books & Stationery,2380.0,19,9,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast"
"94658,taboquinhas,BA,2017-10-24 15:50:55,2017-10-25 02:26:13,2017-10-25 21:35:31,2017-10-31 15:24:01,2017-11-10,5,,Muito bom chegou bem antes do previsto chegou eh 5 dias corridos parabéns a loja muito o atendimento o produto ótima qualidade recomendo a qualque pessoas adquirir o produto obrigado,2017-11-01 00:00:00,2017-11-01 20:02:47,2017-10-31 02:26:13,289.0,14.27,56.0,1892.0,4.0,450.0,1,boleto,1,303.27,lauro de freitas,BA,telephony,Electronics,561.0,17,7,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"2574,santos,SP,2018-03-29 12:48:18,2018-04-03 05:28:02,2018-04-04 19:02:24,2018-04-10 02:08:53,2018-04-20,5,,,2018-04-10 00:00:00,2018-04-11 13:32:10,2018-04-09 05:28:02,99.0,23.27,57.0,2010.0,2.0,1450.0,1,boleto,1,245.54,curitiba,PR,furniture_decor,Furniture,8349.0,22,12,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast"
"55988,curitiba,PR,2018-07-27 14:02:13,2018-07-27 14:40:12,2018-07-31 15:35:00,2018-08-02 18:34:53,2018-08-14,5,Preço Produto Prazo 10,Produto entregue antes do prazo prometido. Isto é muito bom! ,2018-08-03 00:00:00,2018-08-04 11:58:32,2018-08-02 14:31:06,125.0,14.22,47.0,956.0,1.0,140.0,1,credit_card,3,139.22,maringa,PR,computers_accessories,Electronics,4312.0,18,6,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
"14931,curitiba,PR,2018-02-19 14:56:40,2018-02-20 07:16:07,2018-02-22 01:26:48,2018-03-21 17:34:52,2018-03-12,1,,,2018-03-15 00:00:00,2018-03-15 11:00:30,2018-02-26 07:16:07,99.9,20.19,56.0,244.0,2.0,1000.0,1,boleto,1,120.09,pirituba,SP,sports_leisure,Entertainment,13500.0,21,30,27,OnTime/Early,Late,Neutral,Slow,Slow"
"1342,rio de janeiro,RJ,2017-05-03 14:34:16,2017-05-04 02:55:20,2017-05-12 09:26:44,2017-05-18 12:15:33,2017-06-08,1,,Tive que buscar no correio maior peso 5 cadeiras e carregar pra casa ,2017-05-19 00:00:00,2017-05-20 02:51:42,2017-05-15 02:55:20,89.96,26.13,19.0,883.0,1.0,10075.0,1,boleto,1,232.18,itaquaquecetuba,SP,office_furniture,Furniture,91520.0,36,15,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast"
"76092,sao paulo,SP,2018-02-14 22:32:54,2018-02-16 14:30:38,2018-02-15 16:52:01,2018-02-20 19:04:37,2018-03-15,5,,""entrega muito rápida, muito abaixo do prazo especificado, surpreendeu positivamente, parabéns!"",2018-02-21 00:00:00,2018-02-26 12:07:36,2018-02-20 23:31:29,420.0,20.19,50.0,3352.0,5.0,1400.0,1,credit_card,8,440.19,santo angelo,RS,health_beauty,Beauty & Health,8294.0,29,6,5,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast"
"85431,braganca paulista,SP,2018-02-26 22:34:03,2018-02-26 22:47:56,2018-02-28 16:27:58,2018-03-05 17:25:04,2018-03-16,5,,Ok,2018-03-06 00:00:00,2018-03-08 15:25:52,2018-03-04 22:47:56,53.9,13.4,58.0,340.0,2.0,1500.0,1,credit_card,3,134.6,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,18,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast"
